Config;OCR_module;LLM_model;Accuracy;Precision;Recall;F1_Score
82;TesseractOCR;Llama37B;0,47368421052631576;1;0,47368421052631576;0,6428571428571429
82;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
82;docTR;Llama37B;0,07492795389048991;1;0,07492795389048991;0,1394101876675603
82;docTR;Mistral7B;0,13953488372093023;1;0,13953488372093023;0,24489795918367344
83;EasyOCR;Llama37B;0,25;1;0,25;0,4
83;EasyOCR;Mistral7B;0,3076923076923077;1;0,3076923076923077;0,47058823529411764
83;KerasOCR;Llama37B;0,25;1;0,25;0,4
83;KerasOCR;Mistral7B;0,3076923076923077;1;0,3076923076923077;0,47058823529411764
83;PaddleOCR;Llama37B;0,13138686131386862;1;0,13138686131386862;0,23225806451612904
83;TesseractOCR;Llama37B;0,6923076923076923;1;0,6923076923076923;0,8181818181818182
83;TesseractOCR;Mistral7B;0,5161290322580645;1;0,5161290322580645;0,6808510638297872
83;docTR;Llama37B;0,13284132841328414;1;0,13284132841328414;0,2345276872964169
83;docTR;Mistral7B;NA;NA;NA;NA
84;EasyOCR;Llama37B;0,22857142857142856;1;0,22857142857142856;0,37209302325581395
84;EasyOCR;Mistral7B;0,32;1;0,32;0,48484848484848486
84;KerasOCR;Llama37B;0,24000000000000005;1;0,24000000000000005;0,38709677419354843
84;KerasOCR;Mistral7B;NA;NA;NA;NA
84;PaddleOCR;Llama37B;0,060851926977687626;1;0,060851926977687626;0,1147227533460803
84;PaddleOCR;Mistral7B;NA;NA;NA;NA
84;TesseractOCR;Llama37B;0,6923076923076923;1;0,6923076923076923;0,8181818181818182
84;TesseractOCR;Mistral7B;NA;NA;NA;NA
84;docTR;Llama37B;0,05121951219512195;1;0,05121951219512195;0,09744779582366589
84;docTR;Mistral7B;NA;NA;NA;NA
85;EasyOCR;Llama37B;0,25;1;0,25;0,4
85;EasyOCR;Mistral7B;0,25;1;0,25;0,4
85;KerasOCR;Llama37B;0,25;1;0,25;0,4
85;KerasOCR;Mistral7B;0,25;1;0,25;0,4
85;PaddleOCR;Llama37B;0,25;1;0,25;0,4
85;PaddleOCR;Mistral7B;NA;NA;NA;NA
85;TesseractOCR;Llama37B;0,25;1;0,25;0,4
85;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
85;docTR;Llama37B;0,25;1;0,25;0,4
85;docTR;Mistral7B;NA;NA;NA;NA
86;EasyOCR;Llama37B;0,25;1;0,25;0,4
86;EasyOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
86;KerasOCR;Llama37B;0,25;1;0,25;0,4
86;KerasOCR;Mistral7B;0,2807017543859649;1;0,2807017543859649;0,4383561643835616
86;PaddleOCR;Llama37B;0,23896103896103896;1;0,23896103896103896;0,3857442348008386
86;PaddleOCR;Mistral7B;0,75;1;0,75;0,8571428571428571
86;TesseractOCR;Llama37B;0,47368421052631576;1;0,47368421052631576;0,6428571428571429
86;TesseractOCR;Mistral7B;NA;NA;NA;NA
86;docTR;Llama37B;0,04468085106382978;1;0,04468085106382978;0,0855397148676171
86;docTR;Mistral7B;0,75;1;0,75;0,8571428571428571
87;EasyOCR;Llama37B;0,25;1;0,25;0,4
87;EasyOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
87;KerasOCR;Llama37B;0,25;1;0,25;0,4
87;KerasOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
87;PaddleOCR;Llama37B;0,13138686131386862;1;0,13138686131386862;0,23225806451612904
87;PaddleOCR;Mistral7B;0,5454545454545454;1;0,5454545454545454;0,7058823529411765
87;TesseractOCR;Llama37B;0,6923076923076923;1;0,6923076923076923;0,8181818181818182
87;TesseractOCR;Mistral7B;0,32967032967032966;1;0,32967032967032966;0,49586776859504134
87;docTR;Llama37B;0,13612565445026178;1;0,13612565445026178;0,23963133640552994
88;EasyOCR;Llama37B;0,23076923076923078;1;0,23076923076923078;0,375
88;EasyOCR;Mistral7B;0,12698412698412698;1;0,12698412698412698;0,22535211267605634
88;KerasOCR;Llama37B;0,1411764705882353;1;0,1411764705882353;0,24742268041237112
88;KerasOCR;Mistral7B;0,1449275362318841;1;0,1449275362318841;0,2531645569620253
88;PaddleOCR;Llama37B;0,36;1;0,36;0,5294117647058824
88;PaddleOCR;Mistral7B;0,47368421052631576;1;0,47368421052631576;0,6428571428571429
88;TesseractOCR;Llama37B;0,3214285714285714;1;0,3214285714285714;0,4864864864864865
88;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
88;docTR;Llama37B;0,36;1;0,36;0,5294117647058824
88;docTR;Mistral7B;0,47368421052631576;1;0,47368421052631576;0,6428571428571429
89;EasyOCR;Llama37B;0,1411764705882353;1;0,1411764705882353;0,24742268041237112
89;EasyOCR;Mistral7B;0,35714285714285715;1;0,35714285714285715;0,5263157894736842
89;KerasOCR;Llama37B;0,6;1;0,6;0,75
89;KerasOCR;Mistral7B;0,35714285714285715;1;0,35714285714285715;0,5263157894736842
89;PaddleOCR;Llama37B;0,28509719222462204;1;0,28509719222462204;0,4436974789915966
89;PaddleOCR;Mistral7B;0,35294117647058826;1;0,35294117647058826;0,5217391304347826
89;TesseractOCR;Llama37B;0,3492063492063492;1;0,3492063492063492;0,5176470588235293
89;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
89;docTR;Llama37B;0,28509719222462204;1;0,28509719222462204;0,4436974789915966
89;docTR;Mistral7B;0,47368421052631576;1;0,47368421052631576;0,6428571428571429
90;EasyOCR;Llama37B;0,20134228187919462;1;0,20134228187919462;0,33519553072625696
90;EasyOCR;Mistral7B;0,14765100671140943;1;0,14765100671140943;0,2573099415204678
90;KerasOCR;Llama37B;0,2176165803108808;1;0,2176165803108808;0,35744680851063826
90;KerasOCR;Mistral7B;0,14765100671140943;1;0,14765100671140943;0,2573099415204678
90;PaddleOCR;Llama37B;0,36;1;0,36;0,5294117647058824
90;TesseractOCR;Llama37B;0,32727272727272727;1;0,32727272727272727;0,4931506849315069
90;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
90;docTR;Llama37B;0,36;1;0,36;0,5294117647058824
91;EasyOCR;Llama37B;0,23762376237623764;1;0,23762376237623764;0,38399999999999995
91;EasyOCR;Mistral7B;0,13333333333333336;1;0,13333333333333336;0,23529411764705882
91;KerasOCR;Llama37B;0,3493449781659389;1;0,3493449781659389;0,5177993527508091
91;KerasOCR;Mistral7B;0,08148148148148147;1;0,08148148148148147;0,1506849315068493
91;PaddleOCR;Llama37B;0,2395209580838323;1;0,2395209580838323;0,3864734299516908
91;PaddleOCR;Mistral7B;0,3218390804597701;1;0,3218390804597701;0,4869565217391304
91;TesseractOCR;Llama37B;0,3302752293577982;1;0,3302752293577982;0,496551724137931
91;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
91;docTR;Llama37B;0,2395209580838323;1;0,2395209580838323;0,3864734299516908
91;docTR;Mistral7B;0,3404255319148936;1;0,3404255319148936;0,5079365079365079
92;EasyOCR;Llama37B;0,3428571428571428;1;0,3428571428571428;0,5106382978723405
92;EasyOCR;Mistral7B;0,09090909090909093;1;0,09090909090909093;0,16666666666666666
92;KerasOCR;Llama37B;0,2150537634408602;1;0,2150537634408602;0,35398230088495575
92;KerasOCR;Mistral7B;0,14285714285714285;1;0,14285714285714285;0,25
92;PaddleOCR;Llama37B;0,13866666666666666;1;0,13866666666666666;0,24355971896955503
92;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
92;TesseractOCR;Llama37B;0,3137254901960784;1;0,3137254901960784;0,47761194029850745
92;docTR;Llama37B;0,1348314606741573;1;0,1348314606741573;0,23762376237623764
92;docTR;Mistral7B;0,22093023255813954;1;0,22093023255813954;0,3619047619047619
93;EasyOCR;Llama37B;0,25;1;0,25;0,4
93;EasyOCR;Mistral7B;0,25;1;0,25;0,4
93;KerasOCR;Llama37B;0,25;1;0,25;0,4
93;KerasOCR;Mistral7B;0,25;1;0,25;0,4
93;PaddleOCR;Llama37B;0,25;1;0,25;0,4
93;TesseractOCR;Llama37B;0,25;1;0,25;0,4
93;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
93;docTR;Llama37B;0,25;1;0,25;0,4
94;EasyOCR;Llama37B;0,07407407407407407;1;0,07407407407407407;0,13793103448275862
94;EasyOCR;Mistral7B;0,31746031746031744;1;0,31746031746031744;0,48192771084337344
94;KerasOCR;Llama37B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
94;KerasOCR;Mistral7B;0,31746031746031744;1;0,31746031746031744;0,48192771084337344
94;PaddleOCR;Llama37B;0,2367601246105919;1;0,2367601246105919;0,38287153652392947
94;PaddleOCR;Mistral7B;0,22535211267605634;1;0,22535211267605634;0,367816091954023
94;TesseractOCR;Llama37B;0,34545454545454546;1;0,34545454545454546;0,5135135135135135
94;docTR;Llama37B;0,2367601246105919;1;0,2367601246105919;0,38287153652392947
94;docTR;Mistral7B;0,22535211267605634;1;0,22535211267605634;0,367816091954023
95;EasyOCR;Llama37B;0,06666666666666667;1;0,06666666666666667;0,125
95;EasyOCR;Mistral7B;0,25;1;0,25;0,4
95;KerasOCR;Llama37B;0,0821917808219178;1;0,0821917808219178;0,1518987341772152
95;KerasOCR;Mistral7B;0,35714285714285715;1;0,35714285714285715;0,5263157894736842
95;PaddleOCR;Llama37B;0,15770609318996417;1;0,15770609318996417;0,2724458204334365
95;TesseractOCR;Llama37B;0,325;1;0,325;0,4905660377358491
95;TesseractOCR;Mistral7B;0,3414634146341463;1;0,3414634146341463;0,509090909090909
95;docTR;Llama37B;0,15770609318996417;1;0,15770609318996417;0,2724458204334365
96;EasyOCR;Llama37B;0,25;1;0,25;0,4
96;EasyOCR;Mistral7B;0,25;1;0,25;0,4
96;KerasOCR;Llama37B;0,25;1;0,25;0,4
96;KerasOCR;Mistral7B;0,25;1;0,25;0,4
96;PaddleOCR;Llama37B;0,10714285714285714;1;0,10714285714285714;0,1935483870967742
96;PaddleOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
96;TesseractOCR;Llama37B;0,46511627906976744;1;0,46511627906976744;0,6349206349206349
96;TesseractOCR;Mistral7B;NA;NA;NA;NA
96;docTR;Llama37B;0,09917355371900824;1;0,09917355371900824;0,18045112781954886
96;docTR;Mistral7B;0,5;1;0,5;0,6666666666666666
97;EasyOCR;Llama37B;0,25;1;0,25;0,4
97;KerasOCR;Llama37B;0,25;1;0,25;0,4
97;KerasOCR;Mistral7B;0,3;1;0,3;0,4615384615384617
97;PaddleOCR;Llama37B;0,09917355371900825;1;0,09917355371900825;0,1804511278195489
97;PaddleOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
97;TesseractOCR;Llama37B;0,5357142857142857;1;0,5357142857142857;0,6976744186046512
97;TesseractOCR;Mistral7B;NA;NA;NA;NA
97;docTR;Llama37B;0,0947867298578199;1;0,0947867298578199;0,17316017316017315
97;docTR;Mistral7B;0,5;1;0,5;0,6666666666666666
98;EasyOCR;Llama37B;0,25;1;0,25;0,4
98;EasyOCR;Mistral7B;0,25;1;0,25;0,4
98;KerasOCR;Llama37B;0,25;1;0,25;0,4
98;KerasOCR;Mistral7B;0,25;1;0,25;0,4
98;PaddleOCR;Llama37B;0,13636363636363635;1;0,13636363636363635;0,24000000000000005
98;TesseractOCR;Llama37B;0,5909090909090909;1;0,5909090909090909;0,7428571428571429
98;docTR;Llama37B;0,08620689655172413;1;0,08620689655172413;0,15873015873015872
98;docTR;Mistral7B;0,15789473684210523;1;0,15789473684210523;0,2727272727272727
99;EasyOCR;Llama37B;0,26666666666666666;1;0,26666666666666666;0,42105263157894735
99;EasyOCR;Mistral7B;0,25;1;0,25;0,4
99;KerasOCR;Llama37B;0,25;1;0,25;0,4
99;KerasOCR;Mistral7B;0,25;1;0,25;0,4
99;PaddleOCR;Llama37B;0,09195402298850573;1;0,09195402298850573;0,16842105263157894
99;TesseractOCR;Llama37B;0,39534883720930225;1;0,39534883720930225;0,5666666666666667
99;TesseractOCR;Mistral7B;NA;NA;NA;NA
99;docTR;Llama37B;0,09756097560975609;1;0,09756097560975609;0,17777777777777778
100;EasyOCR;Llama37B;0,25;1;0,25;0,4
100;KerasOCR;Llama37B;0,42857142857142855;1;0,42857142857142855;0,6
100;PaddleOCR;Llama37B;0,15217391304347827;1;0,15217391304347827;0,2641509433962264
100;PaddleOCR;Mistral7B;NA;NA;NA;NA
100;TesseractOCR;Llama37B;0,41935483870967744;1;0,41935483870967744;0,5909090909090909
100;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
100;docTR;Llama37B;0,2040816326530612;1;0,2040816326530612;0,3389830508474576
100;docTR;Mistral7B;NA;NA;NA;NA
101;EasyOCR;Llama37B;0,25;1;0,25;0,4
101;EasyOCR;Mistral7B;0,25;1;0,25;0,4
101;KerasOCR;Llama37B;0,25;1;0,25;0,4
101;KerasOCR;Mistral7B;0,25;1;0,25;0,4
101;PaddleOCR;Llama37B;0,25;1;0,25;0,4
101;PaddleOCR;Mistral7B;NA;NA;NA;NA
101;TesseractOCR;Llama37B;0,25;1;0,25;0,4
101;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
101;docTR;Llama37B;0,25;1;0,25;0,4
101;docTR;Mistral7B;NA;NA;NA;NA
102;EasyOCR;Llama37B;0,25;1;0,25;0,4
102;KerasOCR;Llama37B;0,2222222222222222;1;0,2222222222222222;0,36363636363636365
102;KerasOCR;Mistral7B;0,25;1;0,25;0,4
102;PaddleOCR;Llama37B;0,078125;1;0,078125;0,14492753623188406
102;PaddleOCR;Mistral7B;0,23529411764705876;1;0,23529411764705876;0,38095238095238104
102;TesseractOCR;Llama37B;0,4594594594594595;1;0,4594594594594595;0,6296296296296297
102;TesseractOCR;Mistral7B;NA;NA;NA;NA
102;docTR;Llama37B;0,12738853503184713;1;0,12738853503184713;0,2259887005649718
102;docTR;Mistral7B;0,22499999999999998;1;0,22499999999999998;0,3673469387755102
103;EasyOCR;Llama37B;0,26666666666666666;1;0,26666666666666666;0,42105263157894735
103;EasyOCR;Mistral7B;0,25;1;0,25;0,4
103;KerasOCR;Llama37B;0,25;1;0,25;0,4
103;KerasOCR;Mistral7B;0,25;1;0,25;0,4
103;PaddleOCR;Llama37B;0,09900990099009901;1;0,09900990099009901;0,1801801801801802
103;TesseractOCR;Llama37B;0,4186046511627907;1;0,4186046511627907;0,5901639344262295
103;TesseractOCR;Mistral7B;0,5;1;0,5;0,6666666666666666
103;docTR;Llama37B;0,09900990099009901;1;0,09900990099009901;0,1801801801801802
104;EasyOCR;Llama37B;NA;NA;NA;NA
104;EasyOCR;Mistral7B;0,24;1;0,24;0,38709677419354843
104;KerasOCR;Llama37B;0,3;1;0,3;0,4615384615384617
104;PaddleOCR;Llama37B;0,04040404040404041;1;0,04040404040404041;0,07766990291262135
104;TesseractOCR;Llama37B;0,25;1;0,25;0,4
104;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
104;docTR;Llama37B;0,057971014492753624;1;0,057971014492753624;0,1095890410958904
104;docTR;Mistral7B;0,23076923076923084;1;0,23076923076923084;0,375
105;EasyOCR;Llama37B;NA;NA;NA;NA
105;EasyOCR;Mistral7B;0,25;1;0,25;0,4
105;KerasOCR;Llama37B;0,25;1;0,25;0,4
105;KerasOCR;Mistral7B;0,25;1;0,25;0,4
105;PaddleOCR;Llama37B;0,0392156862745098;1;0,0392156862745098;0,07547169811320754
105;PaddleOCR;Mistral7B;NA;NA;NA;NA
105;TesseractOCR;Llama37B;0,25;1;0,25;0,4
105;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
105;docTR;Llama37B;0,025;1;0,025;0,04878048780487805
105;docTR;Mistral7B;0,09090909090909093;1;0,09090909090909093;0,16666666666666666
106;EasyOCR;Llama37B;0,4;1;0,4;0,5714285714285714
106;EasyOCR;Mistral7B;0,14285714285714285;1;0,14285714285714285;0,25
106;KerasOCR;Llama37B;0,3636363636363637;1;0,3636363636363637;0,5333333333333333
106;PaddleOCR;Llama37B;0,12;1;0,12;0,21428571428571427
106;PaddleOCR;Mistral7B;0,5714285714285714;1;0,5714285714285714;0,7272727272727273
106;TesseractOCR;Llama37B;0,25;1;0,25;0,4
106;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
106;docTR;Llama37B;0,12;1;0,12;0,21428571428571427
107;EasyOCR;Llama37B;0,25;1;0,25;0,4
107;KerasOCR;Llama37B;0,18181818181818185;1;0,18181818181818185;0,3076923076923077
107;PaddleOCR;Llama37B;0,08823529411764706;1;0,08823529411764706;0,16216216216216217
107;PaddleOCR;Mistral7B;0,12738853503184713;1;0,12738853503184713;0,22598870056497175
107;TesseractOCR;Llama37B;0,25;1;0,25;0,4
107;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
107;docTR;Llama37B;0,08823529411764706;1;0,08823529411764706;0,16216216216216217
107;docTR;Mistral7B;0,12269938650306748;1;0,12269938650306748;0,2185792349726776
108;EasyOCR;Llama37B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
108;EasyOCR;Mistral7B;NA;NA;NA;NA
108;KerasOCR;Llama37B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
108;KerasOCR;Mistral7B;0,09090909090909093;1;0,09090909090909093;0,16666666666666666
108;PaddleOCR;Llama37B;0,08955223880597014;1;0,08955223880597014;0,1643835616438356
108;PaddleOCR;Mistral7B;NA;NA;NA;NA
108;TesseractOCR;Llama37B;NA;NA;NA;NA
108;TesseractOCR;Mistral7B;NA;NA;NA;NA
108;docTR;Llama37B;0,07547169811320754;1;0,07547169811320754;0,14035087719298245
108;docTR;Mistral7B;NA;NA;NA;NA
109;EasyOCR;Llama37B;0,25;1;0,25;0,4
109;EasyOCR;Mistral7B;0,25;1;0,25;0,4
109;KerasOCR;Llama37B;0,25;1;0,25;0,4
109;KerasOCR;Mistral7B;0,25;1;0,25;0,4
109;PaddleOCR;Llama37B;0,25;1;0,25;0,4
109;PaddleOCR;Mistral7B;NA;NA;NA;NA
109;TesseractOCR;Llama37B;0,25;1;0,25;0,4
109;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
109;docTR;Llama37B;0,25;1;0,25;0,4
109;docTR;Mistral7B;NA;NA;NA;NA
110;EasyOCR;Llama37B;0,2058823529411765;1;0,2058823529411765;0,34146341463414637
110;EasyOCR;Mistral7B;NA;NA;NA;NA
110;KerasOCR;Llama37B;0,1875;1;0,1875;0,3157894736842105
110;KerasOCR;Mistral7B;NA;NA;NA;NA
110;PaddleOCR;Llama37B;0,08;1;0,08;0,14814814814814814
110;PaddleOCR;Mistral7B;0,42857142857142855;1;0,42857142857142855;0,6
110;TesseractOCR;Llama37B;0,25;1;0,25;0,4
110;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
110;docTR;Llama37B;0,10526315789473684;1;0,10526315789473684;0,19047619047619052
111;EasyOCR;Llama37B;0,36;1;0,36;0,5294117647058824
111;EasyOCR;Mistral7B;NA;NA;NA;NA
111;KerasOCR;Llama37B;0,36;1;0,36;0,5294117647058824
111;PaddleOCR;Llama37B;0,03773584905660377;1;0,03773584905660377;0,07272727272727272
111;PaddleOCR;Mistral7B;0,2857142857142857;1;0,2857142857142857;0,4444444444444444
111;TesseractOCR;Llama37B;0,25;1;0,25;0,4
111;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
111;docTR;Llama37B;0,03773584905660377;1;0,03773584905660377;0,07272727272727272
111;docTR;Mistral7B;0,14285714285714285;1;0,14285714285714285;0,25
112;EasyOCR;Llama37B;NA;NA;NA;NA
112;EasyOCR;Mistral7B;NA;NA;NA;NA
112;KerasOCR;Llama37B;NA;NA;NA;NA
112;KerasOCR;Mistral7B;NA;NA;NA;NA
112;PaddleOCR;Llama37B;0,14449917898193756;1;0,14449917898193756;0,25251076040172166
112;PaddleOCR;Mistral7B;0,1;1;0,1;0,18181818181818185
112;TesseractOCR;Llama37B;NA;NA;NA;NA
112;TesseractOCR;Mistral7B;0,1;1;0,1;0,18181818181818185
112;docTR;Llama37B;0,14449917898193756;1;0,14449917898193756;0,25251076040172166
112;docTR;Mistral7B;0,12;1;0,12;0,2142857142857143
113;EasyOCR;Llama37B;NA;NA;NA;NA
113;EasyOCR;Mistral7B;NA;NA;NA;NA
113;KerasOCR;Llama37B;NA;NA;NA;NA
113;KerasOCR;Mistral7B;NA;NA;NA;NA
113;PaddleOCR;Llama37B;0,08133086876155267;1;0,08133086876155267;0,15042735042735042
113;PaddleOCR;Mistral7B;0,22580645161290322;1;0,22580645161290322;0,3684210526315789
113;TesseractOCR;Llama37B;NA;NA;NA;NA
113;TesseractOCR;Mistral7B;NA;NA;NA;NA
113;docTR;Llama37B;0,21221864951768485;1;0,21221864951768485;0,3501326259946949
113;docTR;Mistral7B;0,1935483870967742;1;0,1935483870967742;0,32432432432432434
114;EasyOCR;Llama37B;NA;NA;NA;NA
114;EasyOCR;Mistral7B;0,25;1;0,25;0,4
114;KerasOCR;Llama37B;NA;NA;NA;NA
114;KerasOCR;Mistral7B;0,25;1;0,25;0,4
114;PaddleOCR;Llama37B;0,14545454545454545;1;0,14545454545454545;0,253968253968254
114;PaddleOCR;Mistral7B;0,02702702702702703;1;0,02702702702702703;0,05263157894736842
114;TesseractOCR;Llama37B;0,2;1;0,2;0,3333333333333333
114;TesseractOCR;Mistral7B;NA;NA;NA;NA
114;docTR;Llama37B;0,14545454545454545;1;0,14545454545454545;0,253968253968254
114;docTR;Mistral7B;0,03225806451612903;1;0,03225806451612903;0,0625
115;EasyOCR;Llama37B;NA;NA;NA;NA
115;EasyOCR;Mistral7B;0,25;1;0,25;0,4
115;KerasOCR;Llama37B;NA;NA;NA;NA
115;KerasOCR;Mistral7B;0,25;1;0,25;0,4
115;PaddleOCR;Llama37B;0,1506276150627615;1;0,1506276150627615;0,26181818181818184
115;PaddleOCR;Mistral7B;NA;NA;NA;NA
115;TesseractOCR;Llama37B;NA;NA;NA;NA
115;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
115;docTR;Llama37B;0,08823529411764704;1;0,08823529411764704;0,16216216216216214
115;docTR;Mistral7B;NA;NA;NA;NA
116;EasyOCR;Llama37B;NA;NA;NA;NA
116;EasyOCR;Mistral7B;NA;NA;NA;NA
116;KerasOCR;Llama37B;NA;NA;NA;NA
116;KerasOCR;Mistral7B;NA;NA;NA;NA
116;PaddleOCR;Llama37B;0,1889763779527559;1;0,1889763779527559;0,3178807947019867
116;PaddleOCR;Mistral7B;NA;NA;NA;NA
116;TesseractOCR;Llama37B;NA;NA;NA;NA
116;docTR;Llama37B;0,15894039735099336;1;0,15894039735099336;0,27428571428571424
116;docTR;Mistral7B;NA;NA;NA;NA
117;EasyOCR;Llama37B;0,25;1;0,25;0,4
117;EasyOCR;Mistral7B;0,25;1;0,25;0,4
117;KerasOCR;Llama37B;0,25;1;0,25;0,4
117;KerasOCR;Mistral7B;0,25;1;0,25;0,4
117;PaddleOCR;Llama37B;0,25;1;0,25;0,4
117;PaddleOCR;Mistral7B;0,25;1;0,25;0,4
117;TesseractOCR;Llama37B;0,25;1;0,25;0,4
117;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
117;docTR;Llama37B;0,25;1;0,25;0,4
117;docTR;Mistral7B;0,25;1;0,25;0,4
118;EasyOCR;Llama37B;NA;NA;NA;NA
118;EasyOCR;Mistral7B;0,26666666666666666;1;0,26666666666666666;0,42105263157894735
118;KerasOCR;Llama37B;NA;NA;NA;NA
118;KerasOCR;Mistral7B;0,25;1;0,25;0,4
118;PaddleOCR;Llama37B;0,14545454545454545;1;0,14545454545454545;0,253968253968254
118;TesseractOCR;Llama37B;0,3;1;0,3;0,4615384615384617
118;TesseractOCR;Mistral7B;NA;NA;NA;NA
118;docTR;Llama37B;0,1588447653429603;1;0,1588447653429603;0,2741433021806854
118;docTR;Mistral7B;NA;NA;NA;NA
119;EasyOCR;Llama37B;NA;NA;NA;NA
119;KerasOCR;Llama37B;0,25;1;0,25;0,4
119;PaddleOCR;Llama37B;0,11042944785276074;1;0,11042944785276074;0,19889502762430938
119;PaddleOCR;Mistral7B;0,025;1;0,025;0,04878048780487805
119;TesseractOCR;Llama37B;NA;NA;NA;NA
119;TesseractOCR;Mistral7B;0,25;1;0,25;0,4
119;docTR;Llama37B;0,1506276150627615;1;0,1506276150627615;0,26181818181818184
119;docTR;Mistral7B;0,14285714285714285;1;0,14285714285714285;0,25
120;EasyOCR;Llama37B;0,3181818181818182;1;0,3181818181818182;0,48275862068965525
120;EasyOCR;Mistral7B;0,25;1;0,25;0,4
120;KerasOCR;Llama37B;0,3783783783783784;1;0,3783783783783784;0,5490196078431373
120;KerasOCR;Mistral7B;0,25;1;0,25;0,4
120;PaddleOCR;Llama37B;0,5564924114671164;1;0,5564924114671164;0,7150595882990249
120;PaddleOCR;Mistral7B;0,5627586206896552;1;0,5627586206896552;0,7202118270079435
120;TesseractOCR;Llama37B;0,72;1;0,72;0,8372093023255814
120;docTR;Llama37B;0,6040268456375839;1;0,6040268456375839;0,7531380753138076
120;docTR;Mistral7B;0,5627586206896552;1;0,5627586206896552;0,7202118270079435
121;EasyOCR;Llama37B;0,3684210526315789;1;0,3684210526315789;0,5384615384615384
121;EasyOCR;Mistral7B;0,25;1;0,25;0,4
121;KerasOCR;Llama37B;0,3157894736842105;1;0,3157894736842105;0,48
121;KerasOCR;Mistral7B;0,3;1;0,3;0,4615384615384617
121;PaddleOCR;Llama37B;0,6376021798365122;1;0,6376021798365122;0,7787021630615641
121;PaddleOCR;Mistral7B;0,7375886524822695;1;0,7375886524822695;0,8489795918367347
121;TesseractOCR;Llama37B;0,43999999999999995;1;0,43999999999999995;0,6111111111111112
121;TesseractOCR;Mistral7B;0,38235294117647056;1;0,38235294117647056;0,5531914893617021
121;docTR;Llama37B;0,6376021798365122;1;0,6376021798365122;0,7787021630615641
121;docTR;Mistral7B;0,609715242881072;1;0,609715242881072;0,7575442247658689
122;EasyOCR;Llama37B;0,07692307692307693;1;0,07692307692307693;0,14285714285714285
122;EasyOCR;Mistral7B;0,25;1;0,25;0,4
122;KerasOCR;Llama37B;0,14285714285714285;1;0,14285714285714285;0,25
122;KerasOCR;Mistral7B;0,25;1;0,25;0,4
122;PaddleOCR;Llama37B;0,5294117647058824;1;0,5294117647058824;0,6923076923076923
122;PaddleOCR;Mistral7B;0,4;1;0,4;0,5714285714285714
122;TesseractOCR;Llama37B;0,5345794392523365;1;0,5345794392523365;0,6967113276492083
122;TesseractOCR;Mistral7B;0,6;1;0,6;0,75
122;docTR;Llama37B;0,5172413793103449;1;0,5172413793103449;0,6818181818181818
122;docTR;Mistral7B;0,38709677419354843;1;0,38709677419354843;0,5581395348837209
123;EasyOCR;Llama37B;0,25;1;0,25;0,4
123;EasyOCR;Mistral7B;0,15384615384615383;1;0,15384615384615383;0,26666666666666666
123;KerasOCR;Llama37B;0,375;1;0,375;0,5454545454545454
123;KerasOCR;Mistral7B;0,1449275362318841;1;0,1449275362318841;0,2531645569620253
123;PaddleOCR;Llama37B;0,6355555555555555;1;0,6355555555555555;0,7771739130434783
123;PaddleOCR;Mistral7B;0,41935483870967744;1;0,41935483870967744;0,5909090909090909
123;TesseractOCR;Llama37B;0,3684210526315789;1;0,3684210526315789;0,5384615384615384
123;docTR;Llama37B;0,6355555555555555;1;0,6355555555555555;0,7771739130434783
123;docTR;Mistral7B;0,41935483870967744;1;0,41935483870967744;0,5909090909090909
124;EasyOCR;Llama37B;0,1932367149758454;1;0,1932367149758454;0,32388663967611336
124;EasyOCR;Mistral7B;0,12403100775193798;1;0,12403100775193798;0,2206896551724138
124;KerasOCR;Llama37B;0,1932367149758454;1;0,1932367149758454;0,32388663967611336
124;KerasOCR;Mistral7B;0,10638297872340426;1;0,10638297872340426;0,19230769230769226
124;PaddleOCR;Llama37B;0,6153846153846154;1;0,6153846153846154;0,7619047619047619
